Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,35,Salaried,Master,15733.68,722.344293,Southwest,Savings,Technical support was negligent,72.2,0,Email,Premium,0
ID_XXXX,28,Self-Employed,Bachelor,132179.47,687.3992938,Northeast,Savings,Billing problems caused frustration requiring immediate attention,18.5,0,Text,Basic,0
nan,35,nan,High School,59637.93,653.3310202,Northeast,Checking,Loyalty program incentives are advantageous,27.5,0,Text,Basic,0
nan,42,Salaried,nan,61106.95,804.822599,Midwest,Joint,Technical support was unavailable,21.5,0,Email,Premium,1
nan,42,Salaried,,38215.39,751.5152958,Midwest,Checking,Loyalty program perks are worthwhile,58.1,1,Phone,Basic,0
nan,35,Salaried,,169969.64,770.2865827,Midwest,Joint,Technical support was ignoring,56.8,1,Email,Basic,0
nan,28,Salaried,Bachelor,32572.48,715.8185158,Northeast,Joint,Return process was problematic,33,1,Email,Premium,1
nan,50,Salaried,Master,8403.97,711.7987279,West Coast,Checking,Product caliber transcended forecasts,30.7,1,Email,Enterprise,1
ID_XXXX,,Freelancer,Master,30649.4,744.532984,Northeast,Joint,Loyalty program perks are worthwhile,19.4,1,Phone,Basic,1
nan,50,Salaried,Associate,106803.13,628.2655825,Southwest,Joint,Product excellence surpassed forecasts,22.3,2,Email,Premium,0
nan,35,Self-Employed,nan,91096.43,664.2678265,Southwest,Joint,Delivery was pushed back by 3 days,35.2,1,Email,Basic,1
nan,35,Freelancer,High School,17703.47,680.1112561,Southwest,Savings,Billing setbacks caused frustration,16.6,1,Phone,Basic,0
nan,35,Self-Employed,Master,10075.96,697.2716789,Southwest,Joint,Product caliber outdid anticipations,31.4,1,App,Enterprise,0
nan,28,Salaried,nan,91915.54,676.015216,Northeast,Checking,Product caliber transcended forecasts,11,1,Phone,Premium,0
nan,42,nan,Associate,95894.92,736.6403563,Midwest,Savings,Product grade surpassed hopes,46.7,1,Phone,Premium,0
nan,50,Salaried,,38755.1,724.0723617,Northeast,Joint,Technical support was delayed affecting my schedule,,1,Email,Basic,0
nan,50,Freelancer,Bachelor,157270.84,789.6432345,Northeast,Savings,Product grade surpassed hopes,37,0,Phone,Enterprise,0
nan,50,Salaried,Master,325217.14,843.6879579,Northeast,Checking,Return process was problematic,54.7,0,Phone,Basic,1
nan,35,Self-Employed,PhD,19569.13,656.857488,Northeast,Savings,Technical support was negligent,12.1,0,Phone,Premium,1
nan,35,Salaried,Bachelor,73146.37,727.3652607,West Coast,Savings,Highly recommend this service to colleagues,20,0,Text,Basic,1
nan,50,Salaried,Master,455.66,727.2762939,Midwest,Joint,Loyalty program advantages are worthwhile,15.2,0,Phone,Basic,0
nan,35,Salaried,Associate,106119.32,719.2900965,Midwest,Checking,Return process was convoluted,51.1,0,Phone,Basic,1
nan,35,Salaried,High School,45467.95,,Southwest,Checking,Product caliber outdid anticipations,23.3,1,Email,Basic,0
nan,35,Unemployed,Associate,18255.05,674.1401277,Northeast,Savings,Billing concerns caused frustration,20.4,1,Email,Premium,1
nan,35,Freelancer,Bachelor,118593.85,732.0202806,Southwest,Joint,Loyalty program privileges are profitable,,2,Email,Basic,0
nan,28,Salaried,,141452.9,672.7324963,Midwest,Savings,Return process was problematic that needs resolution,32,0,Phone,Premium,1
nan,61,Self-Employed,Bachelor,10016.85,727.9635986,Midwest,Savings,Loyalty program perks are worthwhile,37.8,1,Phone,Premium,0
nan,61,Unemployed,Associate,3558.08,707.7025108,Southwest,Savings,Delivery was deferred by 3 days,8.4,1,Email,Premium,1
nan,35,Freelancer,Master,34559.59,727.0828952,Midwest,Joint,Product caliber transcended forecasts,40.8,1,Email,Premium,1
nan,28,Salaried,High School,83595.29,672.3349765,Midwest,Savings,Product grade beat anticipations,47.8,0,Text,Premium,0
nan,50,Unemployed,Bachelor,134050.55,727.8734621,West Coast,Joint,Highly recommend this service without hesitation,29,0,Email,Premium,0
nan,35,Salaried,Bachelor,67132.64,675.9523708,Northeast,Checking,Loyalty program advantages are profitable,23.9,1,Email,Basic,1
nan,35,Self-Employed,nan,73889.22,728.0347804,Northeast,Savings,Loyalty program incentives are beneficial,51.3,0,Email,Premium,0
ID_XXXX,28,Self-Employed,Master,136741.99,786.9698061,Midwest,Checking,Delivery was pushed back by 3 days,60.9,0,App,Basic,1
nan,35,Unemployed,Master,63968,733.0491925,Midwest,Savings,Loyalty program advantages are profitable,31.3,0,Email,Basic,0
nan,50,nan,nan,80288.72,736.0935191,West Coast,Checking,Website design needs improvement,30.9,0,Email,Basic,0
nan,61,nan,,61720.16,760.8603259,Southwest,Joint,Loyalty program incentives are advantageous,15.5,1,Phone,Premium,0
nan,35,Salaried,High School,180547.6,649.8220828,West Coast,Savings,Loyalty program privileges are worthwhile,42.5,0,Email,Basic,0
nan,35,nan,PhD,22827.17,805.9460787,West Coast,Savings,Product excellence surpassed forecasts,22.8,0,Email,Basic,1
nan,28,Salaried,Master,26053.9,667.2205004,Southwest,Joint,Loyalty program advantages are profitable,38.2,2,Text,Basic,0
nan,28,Salaried,Associate,11638.34,763.9830499,Midwest,Checking,Technical support was delayed causing inconvenience,23.6,2,App,Basic,0
nan,,Self-Employed,Master,145506.43,757.3454994,Northeast,Checking,Website design needs improvement,38.1,1,Email,Enterprise,0
nan,50,Self-Employed,PhD,45105.22,674.8916819,West Coast,Joint,Return process was problematic,45,0,Email,Enterprise,0
nan,42,Freelancer,nan,36341.59,770.4443068,West Coast,Checking,Delivery was held up by 3 days,9.6,0,Email,Premium,1
nan,50,Self-Employed,nan,338456.43,744.8906383,Northeast,Joint,Loyalty program advantages are worthwhile,19.2,0,Email,Basic,1
nan,61,nan,Associate,222241.5,814.4989322,West Coast,Checking,Product caliber outdid anticipations,12.4,0,Email,Basic,0
nan,61,Salaried,Associate,303884.43,729.6689376,Southwest,Joint,Highly recommend this service to colleagues,53.7,1,Email,Basic,1
nan,28,Salaried,,13047.48,714.5728334,Northeast,Joint,Return process was problematic,26.9,2,Email,Premium,1
nan,28,nan,High School,188591.22,694.2618736,Northeast,Joint,Loyalty program perks are worthwhile,15.2,0,App,Basic,0
nan,50,Salaried,PhD,33877.04,632.8322364,Southwest,Joint,Loyalty program incentives are beneficial,31.9,1,Email,Premium,1
nan,35,Freelancer,Associate,1082.69,704.0886218,Southwest,Checking,Product excellence surpassed forecasts,28.8,1,Phone,Premium,0
ID_XXXX,,Freelancer,Bachelor,42196.3,706.2050803,Northeast,Savings,Highly recommend this service,61.5,0,Email,Basic,0
nan,50,Self-Employed,Bachelor,60495.45,733.1029091,Southwest,Checking,Billing setbacks caused frustration,42.1,2,Phone,Premium,1
nan,,Freelancer,Master,9735.58,,West Coast,Joint,Loyalty program advantages are profitable,31.2,1,Email,Basic,0
nan,35,Salaried,High School,65576.89,708.0493894,Midwest,Savings,Return process was convoluted,7.6,1,Email,Basic,1
ID_XXXX,61,Unemployed,Associate,145504.94,748.8125696,West Coast,Savings,Loyalty program incentives are useful,38.8,1,Text,Basic,1
nan,35,Salaried,Associate,40311.6,753.7754838,Southwest,Checking,Billing problems caused frustration requiring immediate attention,12,5,Phone,Premium,0
ID_XXXX,,Self-Employed,,36963.11,627.0092412,West Coast,Joint,Return process was confusing,31.8,1,Phone,Enterprise,1
nan,28,Salaried,nan,35165.75,755.3203304,Midwest,Joint,Highly recommend this service without hesitation,29.5,1,Text,Basic,0
nan,42,Self-Employed,Master,218040.06,707.6713043,Midwest,Joint,Return process was difficult,46.7,2,App,Basic,0
nan,50,Freelancer,Associate,4248.89,,Midwest,Joint,Highly recommend this service without hesitation,29.1,1,Email,Premium,1
nan,42,nan,,50058.57,,Southwest,Joint,Highly recommend this service,37,1,Email,Basic,1
nan,42,Freelancer,,26123.9,794.6785581,Southwest,Savings,Website design needs improvement,44.8,1,Phone,Basic,0
nan,,Self-Employed,Master,190612.27,728.8399443,Southwest,Checking,Technical support was unavailable,50.8,2,Email,Premium,0
nan,42,nan,High School,8583.62,643.4269787,Midwest,Checking,Product caliber surpassed hopes,6.2,0,Email,Premium,1
nan,50,Self-Employed,Master,45056.89,738.7600787,Southwest,Checking,Loyalty program incentives are beneficial,30.8,1,Email,Premium,1
nan,28,Self-Employed,Associate,44391.33,737.223922,Northeast,Savings,Product standard transcended forecasts,83,0,Text,Premium,1
nan,61,Self-Employed,High School,186386.66,781.1272076,West Coast,Savings,Product caliber transcended predictions,37.3,0,Phone,Basic,0
nan,50,Self-Employed,High School,20629.53,704.5155615,West Coast,Checking,Delivery was held up by 3 days,18.3,1,Text,Premium,0
nan,42,Unemployed,Associate,88004.15,720.5998034,Northeast,Savings,Billing challenges caused frustration,39.2,1,Email,Basic,0
nan,28,Salaried,Master,12268.85,687.85961,Southwest,Savings,Highly recommend this service to colleagues,15.9,1,Email,Enterprise,1
nan,42,Self-Employed,High School,261679.82,749.8974307,West Coast,Checking,Technical support was unavailable,48.5,1,Email,Enterprise,0
nan,28,Freelancer,Bachelor,76413.2,680.8254829,Midwest,Savings,Technical support was delayed affecting my schedule,21.3,2,App,Premium,0
nan,28,nan,Master,83655.82,675.3504741,West Coast,Joint,Loyalty program incentives are beneficial,21.4,0,Email,Basic,1
nan,50,Unemployed,,48344.68,716.6101231,West Coast,Checking,Product grade beat anticipations,31.9,3,Phone,Basic,0
nan,28,Self-Employed,Master,35613.31,,West Coast,Checking,Billing problems caused frustration requiring immediate attention,44.4,1,Phone,Basic,1
nan,28,Freelancer,High School,20324.86,800.1065609,Southwest,Checking,Loyalty program advantages are profitable,,1,Phone,Basic,1
nan,50,Salaried,Bachelor,78736.36,816.3633364,Northeast,Checking,Delivery was pushed back by 3 days,52.4,1,Phone,Basic,1
nan,28,Self-Employed,nan,262769.08,697.3204957,West Coast,Savings,Highly recommend this service,14.3,0,Email,Basic,0
nan,35,nan,Bachelor,37906.64,650.6702497,Midwest,Checking,Loyalty program incentives are advantageous,53.5,3,Email,Basic,0
nan,28,nan,Bachelor,182488.47,736.8296019,West Coast,Joint,Website user experience needs improvement,9,0,Phone,Basic,1
nan,42,Unemployed,Master,13691.83,695.8948741,Southwest,Savings,Return process was overly complex,20.7,0,Email,Basic,1
nan,50,Salaried,Associate,233821.67,778.7340566,Southwest,Savings,Product caliber outdid anticipations,5.4,0,Email,Basic,1
nan,50,Unemployed,Master,36680.16,680.6426702,Midwest,Checking,Delivery was pushed back by 3 days,54.2,0,Email,Basic,0
nan,35,nan,nan,40595.65,747.2256611,West Coast,Savings,Loyalty program privileges are profitable,18.1,0,Email,Premium,1
nan,28,Salaried,High School,52824.4,725.6996795,West Coast,Savings,Highly recommend this service without hesitation,57.7,0,Email,Basic,1
nan,28,Self-Employed,,107670.76,686.1869245,Midwest,Savings,Loyalty program advantages are worthwhile,52.9,0,Text,Basic,1
nan,42,Freelancer,High School,108096.94,732.0024914,Northeast,Checking,Website layout needs improvement,40.6,1,Phone,Premium,1
nan,,Self-Employed,,55516.53,763.9266279,Southwest,Joint,Product standard transcended predictions,12.1,0,Email,Basic,1
ID_XXXX,35,nan,PhD,62947.55,724.342426,Northeast,Checking,Website layout needs improvement,8.9,0,Email,Premium,1
nan,35,Self-Employed,Master,2589.95,724.8642333,Northeast,Joint,Return process was overly complex,18.2,0,App,Basic,0
nan,28,Freelancer,PhD,30840.72,676.3608286,West Coast,Savings,Product standard transcended forecasts,19.2,1,App,Basic,0
nan,50,Freelancer,nan,36097.29,777.2102399,Midwest,Joint,Website UI/UX needs improvement,42.4,0,Text,Premium,0
nan,50,Self-Employed,Associate,69537.83,,Southwest,Checking,Billing challenges caused frustration,62.6,1,Email,Basic,0
nan,50,Unemployed,Bachelor,69455.53,699.4720406,Northeast,Checking,Website user experience needs improvement,4.9,1,Phone,Premium,0
nan,61,Self-Employed,,105189.96,713.785577,Northeast,Checking,Website user experience needs improvement,8.2,0,Email,Premium,0
ID_XXXX,42,Self-Employed,Associate,107304.41,790.7110336,West Coast,Savings,Product caliber transcended predictions,61,0,Email,Basic,0
nan,28,Salaried,,22793.17,663.3214589,West Coast,Joint,Loyalty program incentives are useful,31.3,0,Email,Premium,0
nan,35,Salaried,Master,124991.65,750.2144196,West Coast,Checking,Product standard transcended forecasts,55.9,0,Email,Premium,1
nan,50,Freelancer,Bachelor,1682.85,692.0693113,Midwest,Checking,Highly recommend this service to colleagues,23.5,0,App,Enterprise,1
nan,50,nan,Master,107044.85,,Southwest,Checking,Product caliber outdid anticipations,9.9,1,Phone,Premium,0
nan,42,Salaried,Master,9150.53,723.1723364,Southwest,Savings,Product standard transcended predictions,18.3,0,Email,Basic,1
nan,50,Salaried,,111182.66,783.0189259,West Coast,Checking,Product caliber transcended forecasts,2.6,2,Text,Premium,0
nan,50,Salaried,,63657.31,681.9336326,Northeast,Savings,Delivery was pushed back by 3 days,18.7,0,Email,Basic,0
nan,61,Freelancer,Associate,48868.86,657.5735659,West Coast,Savings,Return process was difficult,58.9,1,Phone,Premium,0
nan,42,nan,,99733.47,,West Coast,Checking,Technical support was negligent,27.7,1,Phone,Premium,0
nan,50,Freelancer,,3149.14,733.1341729,Midwest,Savings,Return process was overly complex,35.8,0,Email,Premium,1
nan,35,Freelancer,Bachelor,21498.24,694.4634159,West Coast,Savings,Return process was problematic,25.8,0,Phone,Basic,1
nan,50,Self-Employed,PhD,81452.06,757.9153713,Southwest,Checking,Excellent customer service experience,9,1,Email,Basic,0
nan,,Salaried,Master,159691.73,709.5023216,West Coast,Checking,Product caliber surpassed hopes,54.7,0,Email,Enterprise,0
nan,35,Freelancer,Bachelor,40785.03,615.9281419,Southwest,Joint,Product grade outdid anticipations,53.4,2,Email,Premium,0
nan,50,Freelancer,,25451.79,747.640599,Northeast,Checking,Loyalty program advantages are worthwhile,34,1,Email,Premium,0
ID_XXXX,50,Freelancer,High School,62163.92,675.873147,Southwest,Joint,Delivery was held up by 3 days,13.5,2,Text,Basic,0
nan,28,Unemployed,High School,82764.11,701.9201309,Southwest,Joint,Return process was overly complex,17.1,0,Email,Basic,0
nan,42,Freelancer,High School,46316.91,,West Coast,Joint,Technical support was delayed affecting my schedule,30.1,0,Phone,Basic,1
nan,28,Freelancer,Associate,177923.83,808.6405862,Southwest,Checking,Highly recommend this service,65.4,0,Email,Basic,1
nan,,nan,High School,62998.51,691.2253282,Southwest,Joint,Loyalty program incentives are useful,24,1,App,Basic,0
nan,61,nan,nan,3100.89,748.8893315,Northeast,Joint,Loyalty program incentives are useful,12.7,0,Phone,Premium,1
nan,28,Self-Employed,Bachelor,21452.67,692.3862755,Southwest,Joint,Website navigation needs improvement,75.2,1,Email,Basic,0
nan,28,Salaried,Bachelor,50916.2,705.6563511,Southwest,Checking,Product grade beat anticipations,9.7,1,Phone,Basic,0
nan,42,Self-Employed,High School,101695.68,689.7112293,West Coast,Checking,Product grade beat anticipations,27.1,0,Email,Basic,0
nan,35,Freelancer,Associate,21092.22,633.782816,Midwest,Checking,Excellent customer service experience,19.5,0,Email,Enterprise,1
nan,28,Salaried,Associate,317941.31,724.7527612,West Coast,Checking,Excellent customer service experience,15.3,3,Phone,Premium,1
nan,42,Salaried,Bachelor,32601.28,734.4082693,Northeast,Savings,Loyalty program advantages are worthwhile,,0,Email,Basic,1
ID_XXXX,35,Salaried,Associate,64626.66,686.4499127,West Coast,Checking,Delivery was late by 3 days affecting my schedule,18.7,1,Email,Premium,0
nan,28,Freelancer,Bachelor,1627.63,774.3895856,Southwest,Joint,Technical support was delayed affecting my schedule,35.7,0,Phone,Premium,1
nan,61,Self-Employed,Bachelor,183759.24,698.1959891,Midwest,Checking,Competitive pricing compared to others,10.5,1,Email,Basic,0
nan,,Salaried,Master,132184.67,688.1394088,West Coast,Savings,Technical support was delayed causing inconvenience,22.2,0,Email,Premium,1
nan,50,Salaried,High School,18485.98,746.3251559,West Coast,Savings,Delivery was held up by 3 days,50.7,0,Email,Basic,0
nan,61,Freelancer,Master,230061.14,642.8659005,Northeast,Savings,Delivery was postponed by 3 days,19.4,0,Email,Basic,0
nan,35,Salaried,,32262.87,765.3339516,Southwest,Checking,Product grade outdid anticipations,32,1,App,Basic,0
nan,35,Salaried,Bachelor,100152.14,699.8915421,West Coast,Savings,Billing problems caused frustration requiring immediate attention,25.8,0,Email,Enterprise,1
nan,35,Freelancer,Associate,145275.83,769.4643038,West Coast,Savings,Delivery was deferred by 3 days,14,0,Email,Enterprise,0
nan,50,Self-Employed,Associate,114800.75,784.4065263,Midwest,Savings,Delivery was late by 3 days,17.3,0,Email,Enterprise,1
nan,,Salaried,High School,212156.68,752.0076721,Northeast,Checking,Product standard transcended forecasts,13.4,0,App,Basic,0
nan,50,Freelancer,nan,169755.43,679.4013354,Southwest,Savings,Return process was difficult,46.6,0,Email,Premium,1
nan,61,Salaried,Associate,443996.72,657.4584147,West Coast,Savings,Return process was confusing,33.8,0,Email,Premium,1
nan,50,Freelancer,nan,17139.46,648.2963668,Midwest,Joint,Technical support was delayed causing inconvenience,36.5,0,Email,Basic,1
nan,35,Salaried,Associate,30897.56,775.1455351,West Coast,Joint,Return process was confusing,37,1,Email,Basic,0
nan,42,Salaried,High School,85953.88,713.2599944,West Coast,Joint,Highly recommend this service to colleagues,,2,Email,Premium,0
nan,28,Freelancer,Bachelor,112258.09,690.0389103,Northeast,Savings,Loyalty program advantages are worthwhile,34.9,0,Phone,Basic,0
